ticker,contribution,active,months_held,avg_weight_when_held,first_held,last_held,name,share_of_outperformance,cum_share_of_outperformance,rank
ADBE,0.19054185179139918,0.10338461989485143,89,0.09468162773184106,2015-01-31,2022-05-31,Adobe Sys Inc,0.09437359672218786,0.09437359672218786,1
INSM,0.12540890961399928,0.09558158632578233,66,0.026727812114473743,2020-06-30,2026-05-31,Insmed Inc,0.08725067704606981,0.18162427376825768,2
ARQT,0.08621684763618931,0.05782642267394518,39,0.049660941882689345,2023-06-30,2026-08-31,Arcutis Biotherapeutics Inc,0.05278626065335523,0.23441053442161291,3
CRM,0.09192606785107138,0.05378772502221361,51,0.0705774976020881,2017-03-31,2026-05-31,Salesforce Com Inc,0.049099576658627464,0.2835101110802404,4
AMD,0.07295045004969963,0.04984839685655591,42,0.027265018398976153,2023-03-31,2026-08-31,Advanced Micro Devices Inc,0.04550360108662994,0.3290137121668703,5
ERAS,0.04095510079510531,0.037139081481649405,24,0.014295374643663547,2024-09-30,2026-08-31,Erasca Inc,0.03390203206189089,0.3629157442287612,6
PVLA,0.03238465775636322,0.028729503175768632,18,0.0184614682856588,2025-03-31,2026-08-31,Palvella Therapeutics Inc Ne,0.02622543420381456,0.3891411784325758,7
FIVE,0.033240602758385515,0.025089300795348123,24,0.025761487307723107,2015-06-30,2021-08-31,Five Below Inc,0.022902512556606747,0.41204369098918253,8
TSM,0.03710578015911501,0.024890657208035252,33,0.027007001710968984,2023-09-30,2026-08-31,Taiwan Semiconductor Mfg Ltd,0.02272118278222077,0.4347648737714033,9
AAPL,0.04004580845285348,0.02411285279020355,21,0.03996734652592818,2015-09-30,2025-02-28,Apple Inc,0.02201117194567814,0.45677604571708147,10
AMZN,0.09405668905195641,0.023601421854216396,90,0.05063430254479854,2016-06-30,2026-08-31,Amazon Com Inc,0.021544317427538096,0.47832036314461956,11
NVDA,0.03281780925645986,0.022019851514383997,27,0.023320249002472433,2023-03-31,2026-08-31,Nvidia Corporation,0.020100597059934854,0.4984209602045544,12
IMTX,0.028350471469214503,0.020102885649928272,24,0.02238840838289674,2024-06-30,2026-08-31,Immatics N.V,0.018350714305552792,0.5167716745101072,13
GE,0.03306354858127662,0.018613700236605985,39,0.02247747553362168,2016-12-31,2026-08-31,General Electric Co,0.01699132657665869,0.5337630010867659,14
RCUS,0.02673650921548629,0.018611362520809558,33,0.013862886217675357,2023-12-31,2026-08-31,Arcus Biosciences Inc,0.01698919261661659,0.5507521937033825,15
STZ,0.05070942708728389,0.01703604900525429,51,0.09809090391603016,2015-03-31,2019-05-31,Constellation Brands Inc,0.015551183727294086,0.5663033774306766,16
COR,0.014131888860264286,0.01547822098180225,30,0.020390053401111236,2021-06-30,2024-02-29,Amerisourcebergen Corp,0.014129136291250774,0.5804325137219274,17
BA,0.02912633785891769,0.015211524547997712,18,0.05580856636777719,2018-06-30,2025-05-31,Boeing Co,0.013885685169442582,0.5943181988913699,18
CHTR,0.0639249907433038,0.015034955403180719,39,0.07562952204914919,2015-06-30,2021-05-31,Charter Communications Inc D,0.01372450582493768,0.6080427047163076,19
QSR,0.04254760519750341,0.014119003659671617,54,0.07095196407687869,2015-09-30,2020-02-29,Restaurant Brands Intl Inc,0.01288838860995126,0.6209310933262588,20
PYPL,0.020225540818078896,0.014017347886850717,12,0.022417182678062485,2020-03-31,2023-08-31,Paypal Hldgs Inc,0.012795593173662582,0.6337266864999215,21
LOW,0.020414188203000668,0.01296837756361006,12,0.029643754223498825,2016-03-31,2020-05-31,Lowes Cos Inc,0.011838051303704158,0.6455647378036257,22
DE,0.013265262967478087,0.010539028473857863,15,0.031958130141619,2018-06-30,2020-08-31,Deere  Co,0.009620444743590419,0.6551851825472161,23
MRK,0.01509359413718733,0.010366405415692186,18,0.028224633249565003,2016-12-31,2026-02-28,Merck & Co Inc,0.009462867544072277,0.6646480500912885,24
LVS,0.015408425545743912,0.009224345486265238,24,0.030686908592000354,2022-06-30,2025-02-28,Las Vegas Sands Corp,0.008420349775743406,0.6730683998670318,25
TSLA,0.01334772787895013,0.008993256219042116,21,0.017032488417866296,2024-09-30,2026-05-31,Tesla Inc,0.00820940229309152,0.6812778021601233,26
MAR,0.011042926383197807,0.008753333934714235,21,0.0202390749445404,2017-09-30,2023-02-28,Marriott Intl Inc New,0.00799039168078909,0.6892681938409124,27
PWR,0.006893652958819083,0.008640335710928777,15,0.023160593348697786,2021-03-31,2022-05-31,Quanta Svcs Inc,0.007887242403723523,0.6971554362446359,28
GLUE,0.010908419805475772,0.00836704118638807,24,0.00896153247910368,2024-09-30,2026-08-31,Monte Rosa Therapeutics Inc,0.007637768282025164,0.704793204526661,29
CPRT,0.010717728189660257,0.008266984642905545,45,0.01512264105922909,2017-06-30,2022-05-31,Copart Inc,0.007546432685940952,0.712339637212602,30
BABA,0.029118168972757603,0.00802391392550519,27,0.05802835885132904,2017-06-30,2020-08-31,Alibaba Group Hldg Ltd,0.0073245480585926595,0.7196641852711946,31
