ticker,contribution,active,months_held,avg_weight_when_held,first_held,last_held,name,share_of_outperformance,cum_share_of_outperformance,rank
NVDA,0.11517338291112537,0.07900743700067991,63,0.04022708090088424,2020-03-31,2026-08-31,Nvidia  Corp,0.09690315211980013,0.09690315211980013,1
AAPL,0.0937849939314687,0.04326584024740656,113,0.0358974977534769,2016-04-30,2026-08-31,Apple Inc,0.053065843650254456,0.1499689957700546,2
MU,0.04508378309671263,0.032334896412582505,39,0.02069059269817727,2016-12-31,2026-08-31,Micron Technology Inc,0.039658967621231625,0.18962796339128624,3
WDC,0.04127561017569959,0.03212524271521319,36,0.016732981419496824,2021-06-30,2026-08-31,Western  Digital       Corp.,0.03940182595330887,0.2290297893445951,4
AVGO,0.039225907157083593,0.02540226599168767,42,0.019854213837295673,2016-12-31,2026-08-31,Broadcom Ltd,0.031156049848306718,0.26018583919290184,5
GOOG,0.05638447897349921,0.024594743301871454,86,0.03278868593758024,2016-04-30,2026-08-31,Alphabet Inc,0.030165617845674137,0.29035145703857596,6
META,0.06317539490939023,0.018381704341774215,119,0.027897373198300986,2016-04-30,2026-08-31,Facebook Inc,0.022545283832417048,0.312896740870993,7
LLY,0.028908905462947082,0.01646099600402057,42,0.01760458747178169,2019-03-31,2026-05-31,Lilly Eli & Co,0.02018952215608893,0.33308626302708194,8
SPOT,0.014290034084389235,0.014072495419669807,6,0.024365813381611784,2024-09-30,2025-02-28,Spotify     Technology        S      A,0.017260010147471545,0.35034627317455347,9
ALNT,0.01711989918623715,0.013315991157040156,3,0.04798598872743271,2019-09-30,2019-11-30,Marathon    Pete  Corp,0.016332152588438873,0.36667842576299237,10
MRVL,0.014638603010617687,0.012719484368656355,9,0.01356956561215931,2022-09-30,2026-08-31,Marvell    Technology   Inc,0.01560053300616143,0.3822789587691538,11
QCOM,0.010958553477708858,0.011193266833513252,26,0.0175824610840047,2016-04-30,2024-05-31,Qualcomm Inc,0.013728616948757799,0.3960075757179116,12
PG,0.0520328221171474,0.010288080131465704,27,0.062385363213839286,2016-12-31,2026-05-31,Procter & Gamble Co,0.012618399379181673,0.4086259750970933,13
APP,0.012311577308564555,0.01005655239922085,6,0.027052230466139526,2025-03-31,2025-11-30,Applovin  Corp,0.012334429060571257,0.42096040415766456,14
V,0.027602272927023656,0.010003052204082204,77,0.019738712272059127,2016-04-30,2026-05-31,Visa Inc,0.012268810711909793,0.43322921486957433,15
AMAT,0.017050545995266606,0.009826791953488363,30,0.017945513934561563,2016-09-30,2025-08-31,Applied Matls Inc,0.012052626330737903,0.4452818412003122,16
SNDK,0.010522538624572579,0.009698556548399039,6,0.013061881351570636,2026-03-31,2026-08-31,Sandisk     Corp,0.01189534474512707,0.45717718594543927,17
KEY,0.012452890135053142,0.009513298173316335,20,0.019333826144593176,2016-04-30,2025-08-31,Keycorp New,0.011668124103835394,0.46884531004927466,18
FCX,0.009831747354837803,0.00858442263506784,9,0.015804252462006677,2025-12-31,2026-08-31,Freeport-Mcmoran      Inc,0.01052885201755723,0.47937416206683187,19
SBUX,0.010158007077743898,0.008505629483507506,15,0.019632907173999858,2017-03-31,2022-05-31,Starbucks Corp,0.010432211687969222,0.48980637375480107,20
NFLX,0.016485844269414917,0.008358505319525233,24,0.016136752086325354,2018-12-31,2025-08-31,Netflix Inc,0.01025176291271342,0.5000581366675145,21
NOW,0.013551578954306313,0.007825116256649969,12,0.013765415286616551,2020-06-30,2024-08-31,Servicenow     Inc,0.009597557644690429,0.5096556943122049,22
ADBE,0.016633876481592685,0.007778840214301273,33,0.017114668097405774,2016-06-30,2025-02-28,Adobe Sys Inc,0.009540799767945491,0.5191964940801505,23
IVV,0.07510620704157334,0.007233477858830125,45,0.10443089485321036,2020-06-30,2026-08-31,Ishares  Tr,0.0088719091761373,0.5280684032562878,24
ISRG,0.022314031339553512,0.007131409528209169,71,0.016265617068410343,2016-04-30,2026-08-31,Intuitive Surgical Inc,0.008746721683108114,0.5368151249393959,25
