ticker,contribution,active,months_held,avg_weight_when_held,first_held,last_held,name,share_of_outperformance,cum_share_of_outperformance,rank
GE,0.06467238877217855,0.03049905204294682,69,0.04105787339756532,2018-09-30,2024-05-31,General Electric Co,0.07984748802371805,0.07984748802371805,1
STX,0.027819544191846853,0.02101024288742754,24,0.019520891027655442,2016-06-30,2018-05-31,Seagate Technology,0.055005483939860406,0.13485297196357846,2
HPQ,0.04022205972210721,0.020543775976411476,59,0.03302341327605333,2013-10-31,2018-08-31,Hewlett-Packard Co,0.053784258734619006,0.18863723069819746,3
HAL,0.03895534346487889,0.01898673382520192,100,0.02138813728135903,2016-06-30,2026-08-31,Halliburton Co,0.04970787287364006,0.23834510357183752,4
WAB,0.03910390115351561,0.014681696019207238,73,0.027573676710984533,2019-09-30,2026-08-31,Wabtec Corp,0.03843714701069285,0.27678225058253036,5
NOK,0.021616684253286254,0.014349597787959623,33,0.01353940098046535,2023-12-31,2026-08-31,Nokia Oyj Spon Adr,0.03756770328159261,0.31434995386412296,6
MSFT,0.0270055121795987,0.014060277456304733,56,0.023556787222812365,2013-10-31,2018-05-31,Microsoft Corp,0.03681025345383069,0.35116020731795367,7
MS,0.046125925268373294,0.014036009876898294,124,0.02167337353776957,2013-10-31,2026-04-30,Morgan Stanley,0.03674672015931085,0.3879069274772645,8
EQH,0.040821959421729316,0.01346093634436189,75,0.025901916048962678,2020-06-30,2026-08-31,Equitable Holdings Inc.,0.035241159365575404,0.42314808684283994,9
MCK,0.03892151681931564,0.0127923617031479,78,0.028719252870941608,2017-06-30,2023-11-30,Mckesson Corporation,0.03349080969627671,0.45663889653911666,10
JPM,0.04295714786681416,0.011741450146105408,155,0.017851676154352073,2013-10-31,2026-08-31,Jp Morgan Chase & Co,0.03073948982421063,0.4873783863633273,11
BAC,0.057411220761615124,0.010237740128417055,155,0.026585449285479085,2013-10-31,2026-08-31,Bank Of America Corp,0.026802729184586673,0.514181115547914,12
RF,0.020636736603673177,0.009870353611303395,90,0.010144555981489852,2013-10-31,2023-02-28,Regions Finl Corp,0.025840899601031062,0.5400220151489451,13
CI,0.027100917100477854,0.009381695681046512,137,0.013189557498792442,2013-10-31,2026-08-31,Cigna Corp,0.024561577601811595,0.5645835927507566,14
CVS,0.025469752761347875,0.008984238390282423,45,0.023484550855218566,2020-06-30,2026-08-31,Cvs Health Corporation,0.023521021776681802,0.5881046145274385,15
